19600830,294,183
19610905,278,183
19610914,289,183
19620820,300,183
19620901,294,183
19630509,278,183
19640624,300,183
19640721,311,183
19640803,244,183
19650808,272,183
19650809,289,183
19650923,294,183
19660816,267,183
19680717,306,183
19680809,294,183
19680810,294,183
19690628,322,183
19690718,283,183
19700731,239,183
19710629,311,183
19710904,272,183
19710907,311,183
19720716,278,183
19730727,278,183
19730810,306,183
19730903,294,183
19740705,294,183
19750619,294,183
19760616,300,183
19770717,283,183
19770718,289,183
19770719,289,183
19770720,244,183
19770809,267,183
19770829,294,183
19780722,311,183
19780723,306,183
19780727,289,183
19780817,294,183
19790715,294,183
19790802,289,183
19790806,272,183
19790830,250,183
19790903,267,183
19800717,294,183
19800722,333,183
19800802,267,183
19800803,256,183
19800812,239,183
19800819,217,183
19800902,294,183
19810720,294,183
19820718,306,183
19820726,289,183
19820805,289,183
19830701,261,183
19830718,306,183
19830801,294,183
19830819,278,183
19830820,294,183
19840619,267,183
19840804,267,183
19840814,256,183
19850815,294,183
19850909,283,183
19890805,300,183
19910526,289,183
19910527,306,183
19920909,250,183
19930620,256,183
19940618,317,183
19940707,222,183
19950715,328,183
19950726,289,183
19950803,289,183
19950805,300,183
19960620,244,183
19970703,261,183
19980723,261,183
19980810,289,183
19980916,244,183
19990724,294,183
20000611,300,183
20000614,261,183
20000615,289,183
20000912,250,183
20010616,294,183
20010701,278,183
20010804,244,183
20030708,267,183
20030709,289,183
20040610,222,183
20040705,278,183
20040826,267,183
20040827,256,183
20040828,250,183
20040829,244,183
20040830,250,183
20050820,239,183
20060718,311,183
20060731,278,183
20080721,283,183
20080914,211,183
20100813,267,183
20100815,278,183
20110713,294,183
20110903,294,183
20110904,311,183
20120719,278,183
20120724,306,183
20120727,261,183
20120805,306,183
20130707,278,183
20130720,317,183
20140702,294,183
20140902,244,183
19500801,283,178
19500828,289,178
19510712,256,178
19510801,233,178
19510816,272,178
19530609,272,178
19530626,278,178
19530719,283,178
19540626,283,178
19550701,278,178
19550709,322,178
19550710,311,178
19550802,328,178
19550805,322,178
19550814,272,178
19550818,278,178
19550829,289,178
19560728,256,178
19560810,244,178
19570704,267,178
19590629,289,178
19590902,283,178
19600803,267,178
19600808,267,178
19610702,294,178
19610729,278,178
19610811,261,178
19610828,278,178
19610904,294,178
19630629,300,178
19630702,322,178
19640509,239,178
19640620,289,178
19640722,311,178
19640723,306,178
19640726,289,178
19640804,250,178
19650724,289,178
19650818,294,178
19650819,278,178
19650922,306,178
19660710,306,178
19680716,294,178
19680724,267,178
19690907,267,178
19700730,294,178
19700802,278,178
19700924,239,178
19700925,283,178
19720621,256,178
19720824,283,178
19730728,278,178
19750804,322,178
19770618,256,178
19770806,261,178
19770807,233,178
19780721,322,178
19780808,222,178
19790609,256,178
19790714,294,178
19800804,211,178
19800805,267,178
19810831,256,178
19810901,261,178
19810904,200,178
19820708,317,178
19830628,306,178
19830717,306,178
19830805,244,178
19830828,294,178
19830906,289,178
19840607,289,178
19840811,300,178
19840815,256,178
19880814,322,178
19910528,306,178
19910531,278,178
19910601,267,178
19910630,300,178
19910722,300,178
19910916,311,178
19910917,317,178
19920828,261,178
19930621,278,178
19930706,322,178
19930817,244,178
19940706,294,178
19950623,278,178
19950804,322,178
19950806,222,178
19960701,294,178
19960907,244,178
19970626,300,178
19970817,261,178
19980709,217,178
19980824,272,178
19990608,283,178
19990723,272,178
19990826,228,178
19990907,278,178
19990908,206,178
20000627,283,178
20000731,250,178
20000802,267,178
20000904,267,178
20010810,339,178
20030809,244,178
20030817,278,178
20040723,233,178
20040801,239,178
20040820,233,178
20060713,244,178
20060722,278,178
20060820,206,178
20080609,311,178
20080709,294,178
20080720,294,178
20100624,289,178
20100720,267,178
20110622,267,178
20110623,250,178
20110804,233,178
20110808,283,178
20130709,267,178
20130710,233,178
20130809,261,178
20130828,267,178
20140625,267,178
20140701,272,178
20140901,200,178
19500718,261,172
19500829,250,172
19500901,272,172
19520615,300,172
19520829,256,172
19540622,306,172
19540930,289,172
19550813,233,172
19551007,267,172
19560617,239,172
19560627,244,172
19560702,283,172
19560720,222,172
19560806,250,172
19560831,300,172
19570619,228,172
19570810,261,172
19580706,294,172
19580729,233,172
19590627,267,172
19590628,256,172
19590822,311,172
19610720,267,172
19610724,311,172
19620910,256,172
19630720,239,172
19640622,283,172
19640627,294,172
19640724,294,172
19640728,328,172
19640729,306,172
19640831,267,172
19650910,283,172
19660713,317,172
19660719,306,172
19660802,272,172
19660904,239,172
19670616,317,172
19670617,322,172
19670712,228,172
19680823,289,172
19690819,278,172
19690905,250,172
19700725,267,172
19710811,306,172
19710909,300,172
19720615,278,172
19720714,283,172
19720715,283,172
19720719,283,172
19720825,294,172
19720927,228,172
19730613,294,172
19730802,222,172
19730905,306,172
19730906,294,172
19760615,294,172
19760724,233,172
19760730,244,172
19760827,283,172
19760828,272,172
19770705,283,172
19770706,278,172
19780807,239,172
19790610,306,172
19790710,267,172
19790726,311,172
19790824,228,172
19800729,239,172
19800807,283,172
19800808,294,172
19800830,283,172
19800831,283,172
19810705,267,172
19810830,261,172
19820902,250,172
19830716,322,172
19830807,278,172
19830827,294,172
19840523,283,172
19840716,289,172
19840805,283,172
19840809,294,172
19840812,211,172
19840813,211,172
19850906,283,172
19880803,339,172
19880805,322,172
19880813,317,172
19890728,261,172
19910708,300,172
19910721,333,172
19920907,222,172
19930710,322,172
19930729,311,172
19930818,233,172
19940617,322,172
19940619,317,172
19940625,261,172
19950630,261,172
19950701,256,172
19950707,272,172
19950725,228,172
19950728,244,172
19950729,317,172
19950811,261,172
19950812,250,172
19950821,294,172
19960519,317,172
19960715,272,172
19960719,222,172
19960808,294,172
19960908,200,172
19970702,222,172
19980626,306,172
19980630,300,172
19980717,278,172
19980806,272,172
19980807,283,172
19980809,306,172
19980811,217,172
19980823,272,172
19990719,289,172
19990720,239,172
20000613,217,172
20000626,289,172
20000704,206,172
20000801,256,172
20000902,283,172
20000903,289,172
20010809,333,172
20030803,239,172
20030915,239,172
20050831,233,172
20060601,311,172
20060827,233,172
20080719,294,172
20080722,272,172
20100721,233,172
20100814,222,172
20110721,328,172
20110729,250,172
20120708,328,172
20130624,300,172
20130626,278,172
20130704,278,172
20130705,267,172
20130706,272,172
20130717,300,172
20130902,261,172
20130912,294,172
20140708,244,172
20140823,267,172
19500506,306,167
19500717,272,167
19500831,239,167
19500910,239,167
19510623,239,167
19510710,294,167
19520709,267,167
19520715,311,167
19520716,256,167
19520812,261,167
19520821,261,167
19530621,333,167
19530706,272,167
19530831,328,167
19540721,267,167
19541001,256,167
19550523,250,167
19550702,306,167
19550717,300,167
19550810,278,167
19560531,283,167
19560807,206,167
19560828,283,167
19570616,278,167
19570625,244,167
19570713,239,167
19570714,272,167
19570920,244,167
19580610,239,167
19580611,222,167
19580704,294,167
19580723,261,167
19590601,256,167
19590612,278,167
19590724,289,167
19590731,294,167
19590805,267,167
19590818,300,167
19600629,272,167
19610610,256,167
19610701,289,167
19610703,239,167
19610713,233,167
19610714,267,167
19610730,294,167
19610802,267,167
19610829,250,167
19610901,289,167
19610912,283,167
19610913,294,167
19620611,267,167
19620821,267,167
19630610,294,167
19640703,289,167
19640708,256,167
19640720,311,167
19640725,278,167
19640805,256,167
19650708,256,167
19650814,289,167
19650921,294,167
19660628,306,167
19660811,272,167
19670615,306,167
19670618,283,167
19670710,278,167
19670711,250,167
19670804,283,167
19680625,278,167
19680715,300,167
19680808,256,167
19680906,222,167
19690613,306,167
19690717,306,167
19690817,267,167
19690818,256,167
19700729,278,167
19700923,267,167
19710620,289,167
19710621,294,167
19710630,278,167
19710803,272,167
19710906,294,167
19710908,278,167
19720718,289,167
19720725,278,167
19730628,289,167
19730705,294,167
19730829,328,167
19730901,289,167
19730902,294,167
19730904,311,167
19740913,228,167
19750803,333,167
19770810,261,167
19770830,283,167
19780618,261,167
19780627,261,167
19780810,278,167
19790727,267,167
19790729,267,167
19790731,267,167
19810622,267,167
19810706,239,167
19810727,222,167
19810728,244,167
19810805,272,167
19810815,256,167
19810816,200,167
19810906,228,167
19820629,261,167
19820717,294,167
19820809,228,167
19830705,283,167
19830719,294,167
19830720,283,167
19830907,289,167
19840609,294,167
19840611,300,167
19840711,261,167
19840803,283,167
19850807,267,167
19860608,250,167
19860727,183,167
19870709,289,167
19880730,328,167
19880811,283,167
19890806,300,167
19900721,272,167
19910616,317,167
19910617,267,167
19910707,306,167
19910720,300,167
19910804,250,167
19910819,233,167
19920715,289,167
19920908,250,167
19930705,300,167
19930712,283,167
19930720,244,167
19930825,283,167
19930831,311,167
19940615,289,167
19940616,311,167
19940716,278,167
19940827,256,167
19940915,194,167
19940916,244,167
19940917,272,167
19950625,233,167
19950626,272,167
19950629,244,167
19950724,267,167
19950914,244,167
19960610,278,167
19960621,267,167
19960714,261,167
19960731,256,167
19960809,256,167
19970704,244,167
19980708,244,167
19980722,250,167
19980825,250,167
19980921,239,167
19990607,294,167
19990717,306,167
19990718,306,167
20000617,283,167
20000730,267,167
20010803,289,167
20021003,256,167
20030613,206,167
20030706,256,167
20030707,283,167
20030722,200,167
20030802,250,167
20030804,233,167
20030810,256,167
20030811,244,167
20030812,228,167
20030814,278,167
20030815,283,167
20030816,283,167
20030928,300,167
20040714,278,167
20050813,278,167
20060623,283,167
20060627,222,167
20060704,267,167
20060727,272,167
20080610,328,167
20080614,294,167
20080627,267,167
20080628,261,167
20080629,261,167
20080708,267,167
20080713,283,167
20080718,294,167
20090811,267,167
20100614,211,167
20100708,311,167
20100709,300,167
20100718,294,167
20100719,289,167
20100723,267,167
20100724,306,167
20100803,267,167
20110601,306,167
20110720,311,167
20110730,256,167
20110806,283,167
20110809,261,167
20110810,222,167
20110902,261,167
20120620,300,167
20120705,300,167
20120716,239,167
20120718,328,167
20120728,261,167
20120905,261,167
20130625,294,167
20130708,261,167
20130716,300,167
20130911,289,167
20140613,233,167
20140703,261,167
20140911,233,167
19500610,250,161
19500621,244,161
19500704,256,161
19500716,294,161
19500819,228,161
19500911,256,161
19510627,267,161
19510722,256,161
19520902,272,161
19530606,278,161
19530618,222,161
19530702,283,161
19530802,239,161
19540616,256,161
19540621,317,161
19540731,311,161
19540903,244,161
19541012,272,161
19550529,267,161
19550724,272,161
19550817,300,161
19550819,311,161
19560621,272,161
19560624,289,161
19560721,267,161
19560814,256,161
19560902,239,161
19560906,233,161
19560914,233,161
19570421,233,161
19570624,278,161
19570705,250,161
19570916,244,161
19580726,278,161
19580728,239,161
19580730,239,161
19580916,267,161
19580925,267,161
19590901,300,161
19600617,272,161
19610716,250,161
19610721,283,161
19610803,256,161
19620623,283,161
19620808,272,161
19620914,278,161
19630620,267,161
19630727,306,161
19630824,256,161
19640507,289,161
19640610,300,161
19640623,306,161
19640719,317,161
19650527,289,161
19650621,272,161
19650725,283,161
19650816,300,161
19650908,244,161
19650920,294,161
19650930,228,161
19660704,328,161
19660714,294,161
19660810,322,161
19670614,317,161
19670709,256,161
19680822,294,161
19690721,239,161
19690725,233,161
19690904,267,161
19690908,250,161
19700716,256,161
19710725,211,161
19710903,261,161
19710914,217,161
19720712,289,161
19720713,294,161
19720828,267,161
19720914,239,161
19730621,289,161
19730726,222,161
19740804,256,161
19750624,283,161
19750625,289,161
19750817,211,161
19750825,222,161
19770629,222,161
19770713,272,161
19770828,283,161
19780816,300,161
19790622,233,161
19790825,239,161
19800603,256,161
19800720,300,161
19800815,267,161
19800829,272,161
19800901,267,161
19810905,194,161
19820727,272,161
19820916,211,161
19830921,283,161
19840610,289,161
19840808,278,161
19860612,256,161
19880731,328,161
19880818,333,161
19890705,239,161
19910629,311,161
19910705,256,161
19910719,317,161
19910730,267,161
19920719,244,161
19920809,228,161
19920904,206,161
19930610,250,161
19930622,239,161
19930703,200,161
19930704,289,161
19930709,311,161
19930728,283,161
19930828,317,161
19940804,261,161
19950603,261,161
19950628,233,161
19960630,261,161
19960822,267,161
19960906,250,161
19970501,222,161
19970728,272,161
19970803,267,161
19970804,244,161
19980627,283,161
19980808,294,161
19980816,267,161
19980817,272,161
19980907,294,161
19980917,206,161
19990602,194,161
19990611,294,161
19990729,278,161
19990730,283,161
19990906,283,161
20000829,256,161
20000830,256,161
20010620,306,161
20010621,306,161
20010731,222,161
20010808,317,161
20010813,256,161
20030612,211,161
20030805,250,161
20030806,211,161
20030813,261,161
20040524,256,161
20040730,244,161
20040909,211,161
20050916,250,161
20050917,217,161
20060624,211,161
20060703,267,161
20060714,272,161
20060715,283,161
20060721,300,161
20060729,250,161
20060730,283,161
20060819,278,161
20060829,239,161
20080806,244,161
20080830,217,161
20080906,294,161
20090819,244,161
20090821,233,161
20100606,267,161
20100620,278,161
20100706,311,161
20100707,311,161
20100710,289,161
20100722,300,161
20100811,278,161
20100823,228,161
20100824,183,161
20110611,228,161
20110612,267,161
20110624,256,161
20110712,306,161
20120526,289,161
20120622,306,161
20120828,267,161
20130602,278,161
20130715,289,161
20130808,261,161
20130901,250,161
20140515,267,161
20140626,206,161
20140824,244,161
19500724,233,156
19500818,278,156
19510602,267,156
19510620,261,156
19510629,267,156
19510808,272,156
19520609,250,156
19520623,222,156
19520630,267,156
19520708,278,156
19520723,328,156
19520729,272,156
19520831,267,156
19530620,333,156
19530727,317,156
19530808,278,156
19530810,206,156
19530902,361,156
19540820,233,156
19540824,322,156
19550528,294,156
19550705,333,156
19550718,294,156
19550719,294,156
19550727,328,156
19550730,300,156
19550731,322,156
19550801,328,156
19550803,333,156
19550822,294,156
19550823,206,156
19551006,206,156
19560513,272,156
19560625,211,156
19560706,217,156
19560709,256,156
19560713,217,156
19560805,261,156
19560818,244,156
19560819,217,156
19570614,267,156
19570617,333,156
19570628,289,156
19570715,239,156
19570731,283,156
19570831,228,156
19570910,233,156
19570921,256,156
19580714,289,156
19580905,261,156
19590721,289,156
19590729,306,156
19590814,339,156
19590816,311,156
19590817,278,156
19590824,311,156
19590827,311,156
19590829,306,156
19590929,300,156
19600623,267,156
19600804,267,156
19600810,244,156
19600820,267,156
19610609,233,156
19610715,261,156
19610717,256,156
19610726,239,156
19610731,267,156
19610812,261,156
19610824,267,156
19610903,300,156
19620531,289,156
19620624,272,156
19620709,289,156
19620806,311,156
19630823,272,156
19640508,267,156
19640613,278,156
19640709,261,156
19640713,222,156
19650607,294,156
19650608,256,156
19650714,289,156
19650718,267,156
19650801,244,156
19650813,267,156
19650909,250,156
19660607,278,156
19660705,283,156
19660706,294,156
19660726,300,156
19670608,256,156
19670622,294,156
19670724,289,156
19670809,272,156
19670810,222,156
19670827,211,156
19680723,306,156
19680801,267,156
19681018,256,156
19681019,239,156
19690722,278,156
19690727,256,156
19690802,267,156
19690901,289,156
19690903,272,156
19690906,267,156
19700602,278,156
19700603,272,156
19700617,233,156
19700618,272,156
19700710,211,156
19700715,217,156
19700728,283,156
19700817,272,156
19700905,239,156
19701010,239,156
19710614,256,156
19710821,267,156
19710827,267,156
19710913,244,156
19720616,294,156
19720620,294,156
19720711,256,156
19720717,267,156
19720803,256,156
19720918,256,156
19730606,300,156
19730607,267,156
19730709,317,156
19730714,289,156
19730729,283,156
19730819,250,156
19730830,311,156
19740610,294,156
19740912,250,156
19750531,256,156
19750616,289,156
19750626,300,156
19750627,222,156
19750628,239,156
19750720,267,156
19750721,244,156
19750802,339,156
19750818,272,156
19750826,289,156
19760623,267,156
19760625,239,156
19760729,278,156
19760813,267,156
19770712,239,156
19780619,289,156
19780628,306,156
19780709,267,156
19780809,233,156
19780829,256,156
19780830,256,156
19780919,250,156
19790608,289,156
19790712,272,156
19790723,283,156
19790811,267,156
19790906,261,156
19800531,272,156
19800607,200,156
19800718,283,156
19800719,283,156
19800723,200,156
19800728,294,156
19810630,289,156
19810702,261,156
19810703,239,156
19810704,250,156
19810707,278,156
19810709,306,156
19810726,261,156
19810804,267,156
19810829,200,156
19810907,228,156
19810908,261,156
19810912,217,156
19820528,256,156
19820531,211,156
19820628,256,156
19820706,261,156
19820716,294,156
19820817,278,156
19820820,267,156
19830515,267,156
19830615,306,156
19830619,278,156
19830620,244,156
19830703,294,156
19830724,256,156
19830808,278,156
19830823,283,156
19830829,278,156
19830911,306,156
19830920,283,156
19840608,294,156
19840712,267,156
19840722,256,156
19840802,283,156
19840829,267,156
19840911,239,156
19840925,211,156
19850622,239,156
19850816,278,156
19850907,267,156
19850910,250,156
19860611,256,156
19860718,256,156
19860719,311,156
19860720,272,156
19860721,250,156
19860726,294,156
19860728,256,156
19860730,228,156
19860930,272,156
19870708,267,156
19870711,272,156
19870713,300,156
19870714,300,156
19870721,317,156
19870726,289,156
19890531,183,156
19890627,300,156
19890628,300,156
19890721,272,156
19890722,256,156
19890723,289,156
19890724,294,156
19890727,306,156
19890804,300,156
19890922,244,156
19900618,317,156
19900630,278,156
19900806,222,156
19910525,283,156
19910612,256,156
19910619,256,156
19910706,267,156
19920619,317,156
19920714,217,156
19920826,261,156
19920827,283,156
19920922,189,156
19930626,294,156
19930711,300,156
19930726,289,156
19930727,283,156
19930903,239,156
19930904,256,156
19940627,250,156
19940630,261,156
19940703,250,156
19940710,283,156
19940718,250,156
19940721,300,156
19940803,283,156
19940813,267,156
19940821,267,156
19940828,256,156
19950622,306,156
19950624,239,156
19950718,289,156
19950722,250,156
19950723,278,156
19960608,239,156
19960609,239,156
19960611,283,156
19970621,278,156
19970625,294,156
19970718,294,156
19980623,228,156
19980624,250,156
19980625,294,156
19980729,272,156
19980805,278,156
19990728,300,156
19990801,333,156
19990827,217,156
19990828,244,156
20000622,250,156
20000718,250,156
20000824,233,156
20010615,317,156
20010622,228,156
20010705,217,156
20010718,278,156
20010726,311,156
20010730,200,156
20030627,306,156
20030822,283,156
20040615,267,156
20040619,250,156
20040719,206,156
20040727,178,156
20040728,211,156
20040729,211,156
20040825,239,156
20040908,250,156
20040910,172,156
20050805,317,156
20050812,272,156
20050828,206,156
20050901,217,156
20060531,322,156
20060602,261,156
20060605,83,156
20060628,206,156
20060716,267,156
20060717,311,156
20080913,194,156
20090810,250,156
20090812,228,156
20100605,256,156
20100713,267,156
20100715,278,156
20100716,289,156
20100802,256,156
20100810,283,156
20110815,211,156
20110826,250,156
20110910,256,156
20120619,250,156
20120621,311,156
20120706,294,156
20120707,328,156
20120717,283,156
20120904,256,156
20130611,189,156
20130613,167,156
20130628,222,156
20130703,261,156
20130719,317,156
20130721,250,156
20130827,267,156
20130829,233,156
20131005,228,156
20140514,289,156
20140619,261,156
20140715,244,156
20140728,261,156
19500912,239,150
19510604,261,150
19510705,178,150
19510723,256,150
19510728,267,150
19510729,283,150
19520628,300,150
19520714,333,150
19530622,278,150
19530809,250,150
19530813,289,150
19530814,289,150
19530903,344,150
19540715,217,150
19540801,228,150
19540907,283,150
19540908,239,150
19541004,233,150
19541013,256,150
19550706,289,150
19550708,317,150
19550821,317,150
19550827,239,150
19550910,300,150
19560618,222,150
19560705,200,150
19560812,250,150
19560817,278,150
19560829,283,150
19560901,294,150
19570712,261,150
19570815,289,150
19580609,233,150
19580701,294,150
19580719,217,150
19590813,294,150
19590823,294,150
19590927,261,150
19591004,256,150
19591006,278,150
19600727,294,150
19600805,261,150
19600821,261,150
19610613,311,150
19610620,261,150
19610630,289,150
19610807,244,150
19610826,267,150
19610924,294,150
19620617,283,150
19630604,239,150
19630630,317,150
19630728,311,150
19640704,278,150
19640718,306,150
19640812,222,150
19650622,267,150
19650703,250,150
19650710,289,150
19650826,272,150
19650915,239,150
19660627,306,150
19660711,261,150
19660712,306,150
19660727,278,150
19660903,283,150
19670609,294,150
19670820,222,150
19680626,244,150
19680710,289,150
19680720,239,150
19690614,267,150
19690626,267,150
19690701,306,150
19690728,267,150
19701014,222,150
19710726,267,150
19710929,239,150
19720630,200,150
19730605,267,150
19730629,250,150
19750527,267,150
19750620,267,150
19750623,294,150
19750704,267,150
19750709,278,150
19750724,294,150
19760712,267,150
19770730,250,150
19770805,283,150
19780708,294,150
19780715,267,150
19780716,278,150
19780726,272,150
19780818,256,150
19780819,289,150
19780831,233,150
19780912,261,150
19790702,228,150
19790711,222,150
19790713,272,150
19790724,289,150
19790730,261,150
19790804,272,150
19790805,289,150
19790819,211,150
19790827,239,150
19800629,256,150
19810405,233,150
19810604,206,150
19810607,261,150
19810713,306,150
19810809,233,150
19810902,267,150
19810915,239,150
19820601,261,150
19820806,267,150
19830704,311,150
19830721,294,150
19830809,306,150
19840724,294,150
19840806,278,150
19840830,272,150
19850618,239,150
19850830,222,150
19860731,233,150
19860809,256,150
19860927,222,150
19890602,278,150
19890623,272,150
19890706,261,150
19890725,306,150
19890909,267,150
19900704,267,150
19910530,294,150
19910831,317,150
19910911,267,150
19920518,283,150
19920618,283,150
19920727,222,150
19920810,211,150
19920811,267,150
19930901,300,150
19940628,194,150
19940701,200,150
19940818,228,150
19940822,217,150
19940826,256,150
19950611,250,150
19950621,311,150
19950802,311,150
19950807,272,150
19960603,256,150
19960717,261,150
19960718,278,150
19960807,289,150
19960928,194,150
19970618,244,150
19970716,306,150
19970717,289,150
19980628,239,150
19980629,272,150
19980701,239,150
19980818,256,150
19980830,233,150
19990731,317,150
19990818,289,150
19990821,206,150
19990825,267,150
20000510,294,150
20000602,250,150
20000716,200,150
20000717,228,150
20000803,272,150
20000809,272,150
20000810,278,150
20000815,250,150
20000831,256,150
20000901,283,150
20010410,228,150
20010719,267,150
20010723,278,150
20010807,306,150
20010818,250,150
20010819,250,150
20010821,222,150
20020920,244,150
20021004,172,150
20021005,228,150
20030724,228,150
20030728,228,150
20030801,256,150
20030807,233,150
20030808,256,150
20030830,278,150
20030904,228,150
20040523,233,150
20040708,256,150
20040715,200,150
20040718,233,150
20040722,272,150
20040831,194,150
20040917,256,150
20050804,311,150
20050811,311,150
20050815,272,150
20050926,233,150
20060711,228,150
20060712,261,150
20060723,189,150
20060726,278,150
20060924,200,150
20061130,167,150
20080607,328,150
20080723,244,150
20080724,244,150
20080805,250,150
20090731,233,150
20090813,233,150
20090820,233,150
20100503,250,150
20100613,283,150
20100623,250,150
20100629,250,150
20100806,278,150
20100902,300,150
20110524,228,150
20110529,222,150
20110530,289,150
20110609,306,150
20110610,294,150
20110629,261,150
20110805,239,150
20110816,217,150
20110909,228,150
20120618,267,150
20120701,289,150
20120801,278,150
20120810,228,150
20120812,172,150
20120815,244,150
20120906,244,150
20130521,283,150
20130523,289,150
20130627,250,150
20130629,200,150
20130701,267,150
20130702,194,150
20131006,244,150
20140714,239,150
20140804,200,150
20140813,211,150
20140821,222,150
20140822,261,150
20140827,256,150
19500625,283,144
19500731,289,144
19500825,289,144
19500902,233,144
19510622,256,144
19510628,278,144
19510711,283,144
19510713,256,144
19510719,261,144
19510821,261,144
19520624,322,144
19520703,300,144
19520713,344,144
19520813,239,144
19530617,222,144
19530619,300,144
19530701,300,144
19530722,322,144
19530805,261,144
19530901,344,144
19540613,278,144
19540704,261,144
19540819,233,144
19540826,256,144
19550524,278,144
19550707,311,144
19550816,300,144
19550918,311,144
19550930,200,144
19560613,311,144
19560616,283,144
19560701,306,144
19560704,244,144
19560714,211,144
19560716,239,144
19560722,278,144
19560727,289,144
19560801,256,144
19560830,278,144
19570425,278,144
19570526,272,144
19570629,222,144
19570727,278,144
19570804,256,144
19570809,267,144
19570830,217,144
19570914,244,144
19580518,283,144
19580705,294,144
19580707,272,144
19580711,256,144
19580712,222,144
19580731,228,144
19580904,222,144
19580907,239,144
19580917,217,144
19580926,211,144
19590527,267,144
19590626,228,144
19590730,283,144
19590815,333,144
19590821,322,144
19590828,306,144
19590909,333,144
19590910,311,144
19590930,267,144
19600425,261,144
19600614,233,144
19600723,256,144
19600815,261,144
19600827,294,144
19600831,294,144
19600909,289,144
19600919,211,144
19610608,278,144
19610611,289,144
19610612,300,144
19610719,267,144
19610801,267,144
19610822,217,144
19610823,256,144
19610827,256,144
19610830,239,144
19610831,267,144
19620530,289,144
19620605,211,144
19620717,256,144
19620731,261,144
19621016,272,144
19630403,267,144
19630609,283,144
19630611,294,144
19630721,267,144
19630803,267,144
19630807,256,144
19640621,294,144
19640630,322,144
19640701,317,144
19640715,250,144
19640829,278,144
19640830,306,144
19640901,239,144
19650507,250,144
19650526,294,144
19650717,278,144
19650807,300,144
19650815,322,144
19650817,311,144
19650827,278,144
19650906,233,144
19660624,294,144
19660809,311,144
19660812,211,144
19670610,289,144
19670612,300,144
19670623,228,144
19670625,267,144
19670701,256,144
19670702,294,144
19670703,239,144
19670720,272,144
19670721,267,144
19670722,222,144
19670725,256,144
19670729,239,144
19670801,278,144
19670818,267,144
19670819,267,144
19670826,222,144
19680630,267,144
19680702,283,144
19680712,278,144
19680805,283,144
19680806,294,144
19680923,272,144
19680925,267,144
19690620,211,144
19690627,311,144
19690711,267,144
19690723,278,144
19690724,272,144
19690730,256,144
19690731,256,144
19690803,267,144
19690902,267,144
19690917,222,144
19700616,167,144
19700619,211,144
19700701,261,144
19700702,272,144
19700711,222,144
19700712,228,144
19700813,228,144
19700816,278,144
19700828,256,144
19700829,267,144
19700910,239,144
19700926,233,144
19710702,261,144
19710804,233,144
19710829,228,144
19710830,267,144
19710831,278,144
19710911,294,144
19710920,183,144
19720701,211,144
19720726,250,144
19720818,228,144
19720826,267,144
19720913,206,144
19720919,200,144
19720926,222,144
19730612,317,144
19730620,283,144
19730715,267,144
19730816,256,144
19730821,256,144
19740609,283,144
